%This dataset was formatted by R. Olszewski as part of his thesis
%“Generalized feature extraction for structural	pattern recognition
%in time-series data,” at Carnegie Mellon University, 2001. Each
%series traces the electrical activity recorded during one
%heartbeat. The two classes are a normal heartbeat and a Myocardial
%Infarction. 	
@Relation ECG200
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute  target {-1,1}

@data
-0.15738917,0.73698093,2.4996379,3.0521245,1.6280319,-0.36093506,-1.2269598,-0.0902894,0.46134368,0.26394649,0.37287578,0.1095486,-0.61703345,-1.2405919,-0.63759698,-1.1867339,-1.1788481,-1.3021618,-0.99205735,-1.004383,-1.2935122,-1.4486697,-1.7158839,-1.4317256,-1.4990846,-1.5586424,-1.85676,-2.0150859,-1.7349102,-1.6264839,-1.9218907,-2.0577809,-1.6867679,-1.4645761,-1.3867518,-1.1050826,-0.60325177,-0.28381611,0.01852978,0.30979707,0.61014797,1.1890136,0.89323066,0.98472203,1.200026,1.136819,1.1377805,1.1240111,1.0165527,0.95049934,1.0063636,0.89310823,0.65362024,0.88646385,0.94861722,0.5431492,0.85479621,0.44309256,0.35907526,1.0432701,0.82765915,0.29922593,0.49136903,0.62283443,0.24474693,0.51545871,0.50933115,0.25763912,0.54448365,0.10467057,0.30478711,0.29124101,0.06150538,0.48883963,0.48156552,0.76400489,0.57885921,0.65465996,0.57880072,-0.057641124,0.338954,0.1320958,0.076898761,-0.058980391,-0.076748768,-0.022102371,-0.16132255,0.06865574,0.1921494,-0.051263559,0.068644092,-0.017255661,0.016510036,0.1490497,-0.026306049,0.16546113,1
0.65656714,2.439455,3.7686961,2.5048154,2.0810982,0.58786769,-1.0527939,0.091880465,0.99214593,0.23873695,0.20619455,0.55427393,-0.48057051,-0.60856053,-0.63123276,-0.75097956,-0.9105596,-1.1746287,-0.95275915,-1.173999,-1.2248547,-1.0880795,-1.3026384,-1.3779335,-1.587647,-1.7171806,-1.7041702,-1.7736293,-1.8051685,-1.6335501,-1.8505269,-1.7669636,-1.6500436,-1.4334016,-1.0455713,-0.95910861,-0.65108539,-0.29491825,0.085521008,0.37741574,0.46232903,0.76958732,0.90868507,1.0654491,1.0118724,0.88326502,1.1871739,0.893563,0.72847378,0.94516327,0.59859893,0.55621742,0.69009435,0.62736479,0.59536816,0.56438527,0.73411269,0.63819072,0.51245173,0.6474743,0.75772934,0.3591961,0.59307667,0.57323765,0.18039386,0.54497909,0.33009122,0.26131178,0.34823146,0.15802124,0.20835002,0.14473466,0.30454222,0.57923734,0.58702684,0.42327712,0.67516352,0.32828563,-0.096943569,0.044244043,-0.12724098,-0.11493543,-0.28178372,-0.14773509,-0.2858337,7.0280533E-5,-0.39000289,-0.47257244,-0.10795655,-0.42759193,-0.37007859,-0.35622477,-0.42782566,-0.37963448,-0.3576884,-0.059085421,1
1.2571379,2.7809697,3.2871348,2.700352,0.86951154,0.75423951,1.5212668,1.0206125,1.0330029,0.91998275,0.0040308763,-0.4328252,-0.43523685,-0.64467814,-0.80723278,-0.78744574,-0.89934918,-0.99303352,-1.1098699,-1.1504357,-1.2722753,-1.3851092,-1.4737069,-1.5216449,-1.6190877,-1.8408816,-1.7668947,-1.9955843,-2.1403108,-1.9179246,-1.9873367,-1.8178444,-1.7714289,-1.4208218,-0.99477631,-0.73744766,-0.36325566,0.01113692,0.3764232,0.45803705,0.68402413,0.78140676,0.80419809,0.77813236,0.8654643,0.73073193,0.5854085,0.65586063,0.60165239,0.60567876,0.53661635,0.53257847,0.6359821,0.53099612,0.55949644,0.54941496,0.50059776,0.49216999,0.42445282,0.46236985,0.33620966,0.35603203,0.43532801,0.34044294,0.28557744,0.23317215,0.31345426,0.30001874,0.17777537,0.16156702,0.22713739,0.15108552,0.12896749,0.32105873,0.55903857,0.60961813,0.54140162,0.39574596,0.21263311,0.077601894,0.062430149,0.043606603,-0.12017359,-0.13750672,-0.13823033,-0.097822607,-0.35762979,-0.23568494,-0.12330699,-0.22417645,-0.2264636,-0.20708515,-0.10117279,-0.31391839,-0.16804224,0.15667789,1
0.18824682,0.54011861,2.1784493,3.4937688,2.0753308,1.2102543,-0.26732577,-0.86685963,0.28339578,0.40012091,0.14208125,0.092881754,0.18240754,-0.69088571,-0.81472327,-0.95037184,-1.1110586,-1.1942503,-1.133374,-1.1823912,-1.2967505,-1.3465192,-1.4017603,-1.5283034,-1.675998,-1.6817738,-1.6940246,-1.7275974,-2.0750283,-1.9526867,-1.9090556,-2.0473411,-1.9649807,-1.738151,-1.3949086,-1.3243972,-0.82439899,-0.31298538,-0.1590169,0.28844589,0.48422411,0.81593643,0.93325722,0.86988103,1.0163635,1.0748939,0.98014325,0.94649985,0.85434159,0.73572487,0.7186939,0.65853318,0.68489,0.70924256,0.56570213,0.55820413,0.56666706,0.58567217,0.58357824,0.4476914,0.57826374,0.52546581,0.45305751,0.47656667,0.35518571,0.45571947,0.49012269,0.38348068,0.22396411,0.3329755,0.4131472,0.10550942,0.55240783,0.79898319,0.66881835,0.8149307,0.57742444,0.44011513,0.35085284,0.18347025,0.23293268,0.14886325,0.025794922,-0.088937537,0.1061531,0.23085483,0.078553916,0.059380192,0.0014209701,0.041701978,0.16332997,-0.14498441,-0.033069499,0.22010903,0.049480863,0.12923039,1
0.5347352,1.1512282,2.6653731,4.1776046,2.9168965,1.478838,0.13561963,-0.63417895,0.37588637,0.90807948,0.58484092,0.27323378,0.39029792,0.088883087,-0.3768425,-0.51716061,-0.68466891,-0.75120423,-0.83014081,-0.728014,-0.91878724,-1.1869734,-0.83873139,-0.98957563,-1.3974539,-1.3020026,-1.4222193,-1.6337538,-1.6511988,-1.7824151,-1.8822069,-1.9508719,-1.8055552,-1.7426318,-1.4715216,-1.4031687,-1.1494597,-0.75586538,-0.56482037,0.058797055,0.046509576,0.045872935,0.48199057,0.775385,0.56919094,0.91358627,0.95468886,1.0054228,1.0377656,0.80607371,0.85119391,0.82394606,0.7131084,0.60449921,0.72206738,0.57987022,0.52553238,0.49672079,0.62104462,0.51059698,0.64136035,0.55110525,0.33226855,0.7730893,0.36450658,0.15511541,0.60077751,0.1159597,-0.0052225825,0.16481241,0.048156636,0.045531815,0.066650703,0.23052361,0.60322751,0.71238708,0.49910405,0.27300791,0.1420472,0.07157657,0.055745476,-0.14893827,-0.320406,-0.20320039,-0.37650036,-0.39701547,-0.18855204,-0.55104721,-0.22708987,-0.53982888,-0.23207756,0.10949861,-0.68768556,-0.31634669,-0.43290016,-0.38359833,1
2.0412979,2.0215905,1.9258954,2.3343605,1.1738737,-0.45254768,-0.72808871,-0.97286861,-1.1330444,-1.3083921,-1.4269104,-1.3777995,-1.4946452,-1.6391585,-1.6507469,-1.63712,-1.7475462,-1.7957816,-1.8923593,-1.8622911,-2.0314748,-2.0181803,-1.8818739,-1.8788136,-1.7021406,-1.638922,-1.3705513,-1.074531,-0.77577882,-0.325801,0.10598077,0.41984097,0.55780729,0.66172383,0.74204524,0.7688022,0.88773093,0.93061314,0.89278808,0.82587454,0.71323405,0.63487012,0.58140712,0.55860979,0.51887426,0.54622788,0.46277437,0.38710092,0.49854746,0.45849862,0.38337416,0.4624378,0.52128288,0.54289555,0.70444864,0.81086868,0.84128969,0.85245267,0.69108352,0.74737044,0.7926625,0.82489155,0.73355633,0.54221106,0.4398919,0.17818583,0.067928638,-0.042475807,-0.0067941907,0.015047884,-0.049013166,-0.094703985,-0.1140152,-0.0011615384,-0.0838521,-0.093966707,-0.078748905,1.9599784E-4,-0.0877118,-0.09344386,-0.05769818,-0.060419021,-0.057214332,-0.11642003,-0.024918867,0.088910345,0.11528339,0.066654186,0.10396027,0.23877021,0.30620836,0.33757239,0.75526593,0.86793768,0.83823445,1.3586827,-1
0.58597594,1.1371795,1.2907909,1.33595,1.2572291,0.0056128186,-0.8532002,-0.85408508,-0.95444804,-0.74570298,-0.90664719,-1.1693085,-1.2278135,-1.4456713,-1.3641394,-1.4457378,-1.6622698,-1.5050652,-1.676811,-1.8241034,-1.6514071,-1.830753,-1.6389427,-1.712566,-1.9989974,-1.7098134,-1.6747662,-1.2410327,-0.94469051,-0.98619023,-0.68197326,-0.18182055,0.041145017,0.26965257,0.48887294,0.50861388,0.81440337,0.9045377,0.84133469,0.99911654,0.70654447,0.64984516,0.78087253,0.81487211,0.87359903,0.23948804,0.97886007,0.84852437,0.27915647,0.46947185,0.55390315,0.74572117,0.54018362,0.66707285,0.43675462,0.62178002,0.44373617,0.3734015,0.47644065,0.38699714,0.77528263,0.37837448,0.1361239,0.19337036,0.21531201,0.68831277,0.86513661,1.1040074,0.53105904,0.20986348,0.47040482,0.13428334,0.051553549,0.50461939,-0.10774779,-0.28093072,-0.09797888,-0.0090136989,0.083350877,-0.27151162,-0.1728883,-0.15630351,-0.057780525,-0.19680778,-0.35654539,-0.24017552,-0.028155518,-0.25056284,0.50802148,1.3931381,2.4379164,2.9100638,1.9735478,-0.048711772,-1.5272921,-0.24101953,1
0.99970742,2.7911688,3.6556783,2.4709798,1.4594185,0.33317464,0.5504913,1.4679113,1.2131432,1.0813722,0.99656008,0.46236553,-0.36150828,-0.50390667,-0.57442722,-0.62491742,-0.7127256,-0.87725194,-0.863112,-0.94895439,-1.0918879,-1.1544232,-1.1557447,-1.2367089,-1.4393446,-1.5328602,-1.5505765,-1.697434,-1.9290225,-1.8858667,-1.978862,-1.9854938,-1.9680557,-1.8771463,-1.6102913,-1.4227857,-1.0420614,-0.65191227,-0.38674254,-0.024739535,0.34190604,0.53080641,0.52389908,0.71934155,0.83719421,0.74033281,0.75741592,0.70839631,0.67710308,0.5996245,0.52901871,0.61907775,0.5918086,0.50106959,0.51123953,0.55878267,0.44073898,0.48503107,0.50189452,0.46095598,0.39988058,0.40444837,0.40629134,0.37917143,0.32234146,0.28236162,0.35485281,0.21421836,0.18782819,0.29084646,0.16447839,0.10950107,0.15207041,0.1993418,0.29967751,0.48495387,0.60300949,0.6067196,0.43017987,0.23113939,0.22701451,0.051546402,-0.10722707,-0.09565,-0.15719648,-0.19614914,-0.11020546,-0.19871606,-0.21874786,-0.22577521,-0.28857256,-0.1600383,-0.24255383,-0.31070396,-0.26483934,-0.25434277,1
1.6163364,2.0997266,1.7879116,1.3280621,0.75938508,0.23035588,-0.18072166,-0.15454607,0.030906251,-0.075155368,-0.33687146,-0.23652244,0.017446446,0.031067473,-0.11954177,-0.42609942,-0.78787868,-0.83315607,-0.69918239,-0.7868791,-0.91889446,-0.84977911,-0.82126556,-0.94243803,-0.9580671,-0.90753234,-1.0062488,-1.125972,-1.2265875,-1.3745719,-1.3621048,-1.2954596,-1.4603632,-1.6102179,-1.6205738,-1.6907146,-1.7210371,-1.6819537,-1.6996601,-1.6466202,-1.5376434,-1.5190506,-1.4401019,-1.2364728,-1.0722291,-0.96042602,-0.82814727,-0.62651442,-0.38726802,-0.25290086,-0.15906052,0.025740575,0.14107311,0.17093826,0.30806218,0.41424251,0.37436844,0.42253746,0.55083151,0.51761864,0.41464957,0.46229599,0.56861931,0.54402707,0.46027884,0.4835684,0.53347655,0.48240607,0.44587169,0.45746729,0.41793131,0.47211456,0.62716251,0.59303616,0.48837218,0.57181713,0.7081623,0.85056025,0.99247237,0.98314222,1.0070419,1.2195438,1.3547613,1.3755222,1.4532931,1.4661577,1.3767514,1.3916463,1.4369003,1.2658986,1.1425243,1.326915,1.4148013,0.80762715,0.1164899,0.036514563,1
0.29476758,0.86093158,2.4191877,3.4520527,2.0206306,-0.019059689,-0.99335938,-0.10652825,0.54713625,0.37580845,0.4727728,0.27377468,-0.23720976,-0.94233522,-0.68503094,-0.94911582,-1.0395398,-1.1689719,-1.1913392,-0.9059242,-1.3046853,-1.4366801,-1.4286924,-1.6120869,-1.6178923,-1.7272275,-1.6543127,-1.8647479,-2.0437025,-1.7881577,-1.9843096,-2.1426461,-1.4607454,-1.7978484,-1.4780957,-1.2309291,-0.79822123,-0.023287827,-0.47024091,0.15580858,0.59327217,0.79327638,0.88352643,0.9873342,1.1383853,0.98232369,1.0010214,0.83163539,0.90998926,0.84624751,0.64582257,0.69677522,0.69267685,0.81807675,0.50115958,0.57804953,0.64158868,0.65312703,0.47728359,0.49204638,0.76712772,0.53485721,0.42846829,0.50443169,0.36799917,0.27068227,0.35391793,0.36476282,0.16523965,0.24950479,0.23825738,0.34175502,0.30403988,0.6617561,0.93488793,0.5931077,0.57686895,0.47873224,0.38042193,0.38979563,0.055126152,0.04853402,0.02372686,0.018429521,0.37602929,-0.0049700637,-0.1613087,0.081796239,0.11986411,-0.23885135,0.1956168,0.078485501,-0.15695041,0.16256033,-0.006183097,0.56791545,1
0.5807386,1.0971106,1.7440564,2.2783712,2.3894875,2.3484163,1.9432379,1.2774838,0.65341422,0.081747746,0.092010301,0.27164682,-0.223713,-0.31928843,0.15733927,0.033266964,-0.27660464,-0.4154689,-0.70769902,-0.7798772,-0.70635123,-0.82926454,-0.88312444,-0.78555149,-0.81218301,-1.159634,-1.4024688,-1.1439035,-1.1505974,-1.6302565,-1.677548,-1.5217353,-1.7507135,-1.990933,-2.086291,-2.0731697,-1.911572,-1.8444634,-1.8266953,-1.7047513,-1.5924942,-1.4081611,-1.0672233,-0.73239867,-0.6140476,-0.62365533,-0.30255211,0.11621277,0.055411688,0.066442751,0.42332142,0.45323058,0.30669245,0.35921726,0.36960693,0.38301222,0.47176348,0.46110431,0.37373316,0.29326044,0.28570498,0.33948809,0.36271362,0.38574687,0.37504944,0.32928201,0.36494342,0.36740252,0.35875166,0.52162501,0.62974813,0.6374475,0.8201197,1.0291188,1.070825,1.0505703,0.93059661,0.71313129,0.68223114,0.73019617,0.6047155,0.65791259,0.79018252,0.59636625,0.50330359,0.5148594,0.36250425,0.41891152,0.43683991,0.23026572,0.30666737,0.41880937,0.28307678,0.28666866,0.32964691,0.14763104,1
0.38123865,0.63353024,1.002302,1.5212777,1.8638942,1.7927666,1.3811552,0.85684321,0.26386347,-0.15280853,-0.1303639,0.084059923,0.034076095,-0.18460828,-0.24718659,-0.19186736,-0.10236096,-0.10079175,-0.38136518,-0.63136351,-0.60606993,-0.64047755,-0.70421571,-0.632491,-0.74384537,-0.9688458,-0.94665381,-0.84190708,-0.85262508,-0.915115,-1.070632,-1.3026119,-1.3942987,-1.3316191,-1.3642305,-1.5447106,-1.6770709,-1.7169963,-1.7519345,-1.7530924,-1.7430616,-1.8213353,-1.8324035,-1.6011439,-1.3414148,-1.2219698,-1.1242385,-1.0325074,-0.93561726,-0.69685446,-0.37407899,-0.13286473,0.013063599,0.13762721,0.30735216,0.47997495,0.58140714,0.67917086,0.79151735,0.81584029,0.78038301,0.77843241,0.81246709,0.86141506,0.85233767,0.78723205,0.79792534,0.82803079,0.80570054,0.80673359,0.75091701,0.70935151,0.82109051,0.76975229,0.59720507,0.75976065,0.96383845,0.87539839,0.82509616,0.86680864,0.85295836,0.86424777,0.89555601,1.0137696,1.1453727,1.0410415,1.0540548,1.3494831,1.4363899,1.3002423,0.95296784,0.35397519,-0.037792658,-0.60937387,-1.474071,-1.0700091,1
0.31452914,1.9123548,2.9333556,1.5788524,1.3517568,0.028089189,-1.2632887,0.032857894,0.40003933,-0.20063643,0.065543508,0.20950973,-0.69548403,-1.0077523,-0.94276255,-1.1275164,-1.095153,-1.0951984,-1.2995269,-1.4563502,-1.3408939,-1.2609331,-1.5417315,-1.698238,-1.6536663,-1.682468,-1.8680693,-2.0167442,-1.9484745,-2.0687512,-2.1358328,-1.9864864,-1.5471905,-1.6836213,-1.5096744,-0.86883463,-0.80272275,-0.32872716,-0.13563526,0.14102395,0.66481739,0.51545957,0.87494502,0.71134621,1.0102798,0.84586816,0.64720847,1.171734,0.54904041,0.79365876,0.78513749,0.34467449,0.78651213,0.48572658,0.68113477,0.60322562,0.62542157,0.55096738,0.55788416,0.59327119,0.63621326,0.84050833,0.36189828,0.44499235,0.73680784,0.33686932,0.55244374,0.37112219,0.37065549,0.68025979,0.08146743,0.4553567,0.44991117,0.43518479,1.0397024,0.63467635,0.94194723,1.0765017,0.40302246,0.50310337,0.40319452,0.18811983,0.14261348,0.20686898,0.16984613,0.17912233,0.47274545,0.21595497,-0.0015606175,0.261008,0.33200537,0.19580798,0.27623309,0.39961581,0.36897911,0.33294027,1
0.31421954,0.78106253,1.2049684,1.5346969,1.8773314,2.1582136,2.1029722,1.6779094,1.1686752,0.68953902,0.16295673,-0.22586798,-0.26498096,-0.17853669,-0.21714779,-0.2391025,-0.095147651,0.067183123,0.044738707,-0.19239807,-0.52251979,-0.75271166,-0.7633734,-0.67793966,-0.70799498,-0.83776254,-0.89701391,-0.89567536,-0.9626454,-1.0852043,-1.1786837,-1.2381379,-1.311662,-1.4525965,-1.6413078,-1.7848404,-1.8723492,-1.8906598,-1.7787761,-1.7101998,-1.8413478,-1.8897977,-1.725754,-1.6544786,-1.6172059,-1.3332645,-1.0711115,-1.053257,-0.94570387,-0.6480925,-0.46395201,-0.44029382,-0.37801159,-0.17973792,0.068041623,0.1697713,0.13236052,0.20540715,0.39916148,0.49643003,0.51251997,0.56105279,0.60312536,0.6565219,0.74428084,0.74381857,0.66879431,0.67557652,0.72364773,0.72221816,0.77217538,0.8871881,0.88714718,0.77645149,0.76292721,0.81154604,0.68923001,0.48300041,0.5368841,0.82934108,0.96538322,0.89002952,0.90713135,0.95208708,0.7811642,0.6401907,0.71962299,0.69281771,0.53890721,0.61208345,0.73607727,0.57119883,0.44656844,0.67154941,0.78798188,0.40136535,-1
0.65173918,1.2370342,2.1094477,1.4324433,0.78670067,-0.45945978,-0.36329857,-0.55752269,-1.1959349,-0.8249699,-0.78616871,-1.2286909,-1.3205729,-1.3830934,-1.3137133,-1.3088983,-1.4952363,-1.6645152,-1.6580473,-1.8050654,-1.9127306,-2.3294546,-2.5095343,-2.4365433,-2.25226,-2.6018957,-1.7742065,-1.6680736,-1.5599063,-0.66048299,-0.87372723,-0.34851131,-0.069974211,-0.1522794,-0.10986013,0.32801368,0.21190219,-0.0074185574,0.38776298,0.14009821,0.21024603,0.32263201,0.44521874,0.38708037,0.47891035,0.62107045,0.57921611,0.69960986,0.91670757,0.69036064,0.78867598,0.87630152,0.83114476,0.79840024,0.74892898,0.55054866,0.56323602,0.98123191,0.46065651,0.6243964,0.62939021,0.64997374,0.37188004,0.69082008,0.50977472,0.57865534,0.44903641,0.50170411,0.55146457,0.5184779,0.47135908,0.59085883,0.52547599,0.5670984,0.60085031,0.59996991,0.37192774,0.77951338,0.81321292,0.81717349,0.85718509,0.57841371,0.79580156,0.39816153,0.46657552,0.51741161,0.35107124,0.33964832,0.2775461,0.66992836,0.39167078,0.50667614,-0.10257616,0.29257261,0.45394247,0.38968526,-1
0.5358112,0.6007662,2.115888,3.3480717,2.0451475,1.4415876,0.10484063,-0.093578452,1.0806246,0.99424594,0.99555338,0.87982356,0.72863849,-0.35932679,-0.86489438,-0.70354973,-0.89332244,-0.99962492,-1.0895387,-1.0714517,-1.0800592,-1.3338561,-1.3746308,-1.4982365,-1.510173,-1.5826767,-1.8217105,-1.6917148,-1.8294197,-1.8667598,-1.9627095,-1.9313763,-1.737213,-1.8744234,-1.6583345,-1.206337,-0.98843838,-0.67382704,-0.31351342,0.048131147,0.36884819,0.56313559,0.71850792,0.90008507,1.047931,1.0429636,0.89953366,1.0279334,1.026368,0.91264163,0.6238852,0.77580761,0.9005532,0.51607342,0.84117045,0.57778281,0.53402255,0.80115669,0.68692175,0.58087065,0.49762567,0.45019918,0.52066011,0.45495261,0.3871647,0.3048046,0.21445674,0.20228491,0.24764394,0.22296468,-0.040042393,0.21030657,0.10010929,0.51042812,0.57268599,0.48502131,1.1681583,0.74938465,0.04494477,-0.066675367,-0.084065601,-0.04429502,-0.21687749,-0.19060671,-0.15579939,-0.34512885,-0.16215852,-0.047013086,-0.43940214,-0.33467576,-0.18828509,-0.25589394,-0.15220019,-0.24433304,-0.34811243,-0.28285676,1
1.4684175,3.2539464,3.5995103,2.3933767,0.41737672,1.071454,1.685863,1.5729415,1.7088762,1.0320818,0.05307411,-0.50839812,-0.47231375,-0.70552421,-0.78626011,-0.9431652,-1.0633661,-1.168249,-1.155859,-1.2921202,-1.4191115,-1.4850444,-1.6273653,-1.8020693,-1.8703254,-1.9727786,-2.0736688,-2.054587,-1.9235598,-1.7610525,-1.5644783,-1.1734369,-0.64637223,-0.29916933,0.033866505,0.43856506,0.55741685,0.83684083,0.86219204,0.86332303,0.73373806,0.74286369,0.71255677,0.56798877,0.55329732,0.63970949,0.53078,0.52132135,0.4875235,0.42475336,0.29269957,0.4149625,0.36965221,0.15175597,0.18999208,0.20083312,0.097209651,0.037613958,0.11253864,0.033237732,-0.02367321,0.050143982,0.02095634,-0.095082575,-0.039961331,0.039653284,0.030251268,-0.1301563,0.1155564,-0.0142366,-0.12020794,0.070485289,-0.013129003,-0.063534613,-0.060068932,0.20159924,0.12560538,0.35961784,0.48612796,0.22319232,0.2344934,0.28242688,-0.13580683,-0.18727892,-0.10947385,-0.20503522,-0.11603394,-0.17146032,-0.15398275,-0.25851518,-0.087435752,-0.068080977,-0.10364012,-0.10245353,-0.021530855,0.14479403,-1
1.450874,2.5570839,1.9918773,1.486097,1.7354962,1.338377,0.26275366,-0.1148676,0.1974278,0.42180558,0.58532859,0.62372327,0.45377072,0.54674871,0.54709414,-0.025421027,-0.3992211,-0.36481858,-0.44704226,-0.49995006,-0.51412324,-0.69395009,-0.80428474,-0.71844508,-0.6389764,-0.7243717,-0.88547627,-0.92901518,-0.86621187,-0.87417332,-0.96963206,-1.0134753,-1.0534537,-1.1475499,-1.1570454,-1.1378484,-1.2149863,-1.2789714,-1.3087057,-1.3269767,-1.301223,-1.3009373,-1.3134505,-1.349907,-1.415896,-1.3828838,-1.4170395,-1.4538743,-1.1305481,-0.8433083,-0.79132007,-0.51434893,-0.22593269,-0.13825608,0.087944204,0.36954458,0.47582154,0.40274027,0.22281146,0.15902303,0.23351695,0.29103782,0.31631407,0.26956682,0.18663139,0.18942324,0.20436166,0.15762555,0.11163348,0.07806129,0.037505075,-0.008191192,0.010155106,0.093521958,0.042215749,-0.056904462,0.043026546,0.15674891,0.15283328,0.1448568,0.10450183,0.12606128,0.20115557,0.17509916,0.1912545,0.21765326,0.26097232,0.58207622,1.084883,1.8521323,2.7458885,2.8192039,2.2613344,2.1453774,1.8595552,0.49048734,-1
0.99311088,2.7048435,3.4733421,2.2126661,0.45329533,0.047793342,0.95955986,1.1930596,1.007462,0.99132093,0.57820045,-0.019752725,-0.48965442,-0.44228661,-0.58495969,-0.4443578,-0.36681751,-0.40379975,-0.61565955,-0.83379226,-1.025003,-1.201268,-1.3762815,-1.4132188,-1.4878131,-1.7930976,-1.8546667,-2.0736805,-2.0869331,-2.0074234,-2.1524661,-2.0920997,-2.0311639,-1.8833279,-1.5725866,-1.3058619,-1.002047,-0.53302166,-0.10067188,0.10165556,0.42403295,0.65213763,0.77169086,0.91439267,0.80432214,0.80127314,0.69083304,0.61021074,0.7091267,0.65098901,0.62584063,0.6350268,0.62785003,0.67701916,0.74058694,0.76568509,0.75747855,0.63137099,0.5503832,0.57019334,0.47303239,0.38274519,0.39918361,0.33821756,0.25162563,0.23681772,0.21019813,0.19977885,0.19538199,0.15563249,0.18672692,0.15264001,0.058320816,0.14603854,0.34330537,0.44168717,0.63961804,0.64339829,0.44976835,0.41549582,0.24083847,0.11312449,0.042859218,-0.11644459,-0.089543136,-0.064282766,-0.13243209,-0.16534767,-0.12308486,-0.26683751,-0.31281061,-0.1985655,-0.11995395,-0.076979263,-0.14541578,-0.037778275,1
0.12377605,2.4334614,2.7623845,2.3959632,2.1412625,-0.41829927,0.51694526,0.3463399,-0.024068726,0.59781942,-0.41035257,-1.3711803,-1.2626738,-1.3410687,-1.439354,-1.7022762,-1.5347447,-1.5867927,-1.7684513,-1.7812406,-2.0252245,-2.0039307,-2.2033053,-2.2882265,-2.1056452,-2.1816572,-1.8756048,-1.7190811,-1.4309135,-0.8422116,-0.60268298,-0.27167349,0.043212308,0.42843503,0.41907598,0.50986322,0.73711529,0.65138486,0.50753165,0.54840182,0.48530713,0.44250036,0.41950302,0.42099329,0.44422195,0.49148377,0.34982511,0.44492622,0.30543753,0.31988394,0.34194301,0.21074101,0.19134602,0.35677577,0.14262695,0.19375202,0.30562366,0.081876195,0.12666364,0.094116222,0.14380138,0.034175938,0.14278655,0.069114893,0.22675027,0.041043601,0.20327393,0.14643482,0.09692111,0.32241503,0.039481129,0.28112422,0.18655268,0.52755881,0.30947666,0.22119106,0.40176022,0.76148521,0.84402685,0.99665027,1.0212269,0.90251967,0.60200662,0.47199256,0.45648089,0.18361577,0.21749914,0.30316616,0.27681185,0.2281094,0.41509186,0.39851671,0.13766325,0.26363448,0.59589603,0.3878846,-1
