%This dataset contains 600 examples of control charts synthetically
%generated by the process in the paper <em> Time-Series Similarity
%Queries Employing a Feature-Based Approach</em>. There are six
%different classes of control charts:
%
% 1. Normal
% 2. Cyclic
% 3. Increasing trend
% 4. Decreasing trend
% 5. Upward shift
% 6. Downward shift
@Relation SyntheticControl
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute  target {1,2,3,4,5,6}

@data
0.10865999,0.44507788,1.3294636,1.412927,0.63218798,0.57001565,-0.40929448,-1.5545371,-1.6580965,-1.5385317,-0.89155743,0.15228877,1.3703012,1.4008553,1.4993036,0.88802084,-0.55697121,-0.6854415,-0.82806804,-0.75351009,-1.1099979,-0.65864669,0.72744388,0.65878218,1.6620001,1.3695511,0.69696827,-0.56917366,-1.3479501,-1.326066,-0.75869111,-0.19082782,-0.084712707,0.56425896,1.0006428,1.4161978,0.61712463,0.085668086,-0.84946376,-1.674634,-1.0340182,-0.95044146,-0.066518055,0.050543511,0.93624626,1.3373921,0.97508652,0.53443752,-0.65968464,-1.3145351,-1.8157603,-1.0649474,-0.27681195,-0.16964143,0.87193698,1.404885,0.63692418,0.66012541,-0.1258382,-1.0909485,2
-0.030772911,0.81981388,0.56222066,1.2826058,1.1199602,0.64018595,0.39846802,-0.96832706,-0.93191731,-1.2705779,-1.0592967,-0.88749084,0.48730878,0.33337327,0.40475731,1.4738634,0.74720118,1.416907,0.10175226,-0.3912696,-1.1096718,-0.76146177,-1.1675893,-0.39990673,-0.92218534,0.54925281,1.3032376,1.3938058,0.87649047,0.98571972,1.0594151,-0.86925556,-1.0681893,-1.4710687,-1.6795276,-1.1624556,-0.95732993,-0.48878399,0.7240999,0.9811457,2.0282819,1.9000266,0.064259826,0.38324964,-1.1754113,-0.71456581,-1.5315895,-0.79146058,-0.77170467,-0.41625644,0.063566423,0.65811711,1.5945521,0.65185215,1.3562525,-0.075637316,-0.7182153,-0.41278943,-0.79313935,-1.3638954,2
0.52738843,0.79122976,0.83624749,0.78131864,0.98868463,-0.43498394,-0.4420617,-1.4353527,-0.82998399,-1.3446061,-0.65585074,0.21990654,1.0384773,1.0676914,1.633506,0.80193107,-0.32299276,-1.3532642,-1.9449064,-0.93766304,-0.46558651,0.28154063,0.96994606,1.7957752,1.0032691,0.21858581,0.49448304,-1.5086928,-1.4017249,-1.2145762,-0.75753571,0.40313815,0.98950868,0.75976928,0.75743261,0.28339191,-0.27167617,-0.99936487,-0.77733538,-1.5031502,-0.4310669,0.35704804,0.61742387,1.0899858,1.8878538,0.90684449,0.85577624,-0.26362761,-1.3071628,-1.3306876,-0.97518534,-1.115702,-0.34489205,0.61728841,1.3991158,0.98091829,1.1585058,-0.24891896,-0.43042347,-1.4650071,2
-0.15726673,0.13318253,1.1109515,1.2919543,1.0338704,1.1411125,0.65472759,-0.7240717,-1.5270454,-0.91235181,-1.0630645,-0.78760344,-0.098568126,0.44910722,0.9084395,1.5207165,1.3721437,0.6630011,1.1680452,-0.19066517,-0.94618376,-1.3801329,-1.7918993,-1.5468576,-0.6023302,-0.50146157,0.12001132,0.89146818,1.2784695,1.1590707,0.83615462,0.48990293,-0.49119577,-0.35167128,-1.1695594,-1.847259,-1.1552814,-0.98966352,-0.3573622,-0.073397086,0.82359215,1.7490452,1.4320691,0.84446502,-0.24812782,-0.10540277,-0.56555594,-1.7826666,-1.7076976,-0.64200986,-0.79848722,-0.48547717,0.8253354,0.72408861,1.0983706,1.0954191,0.66102727,0.63022987,-0.35798018,-0.74767474,2
-0.044453958,0.91104283,0.6301262,1.6151416,0.84075674,0.3007084,0.51198258,-0.74031403,-0.63513244,-1.0836544,-1.1487022,-0.61491207,-0.24859853,0.6889257,0.88929751,1.0417425,0.68651945,1.3930838,0.18459474,-0.82988969,-1.1590104,-1.3478659,-1.1109549,-1.0324499,-0.82393844,0.43848816,1.3762698,1.668881,1.0394848,0.58775452,0.081235167,-0.104313,-0.20286008,-1.0309547,-1.6675399,-1.287492,-0.76263368,0.39715621,0.60069675,1.4243155,0.97158512,1.2534029,0.82198209,0.10756522,-0.80466868,-1.5826678,-0.77494216,-1.1945793,-1.072049,-0.36682136,0.77637238,0.83746919,1.8521913,1.7396028,0.55741406,0.086651692,-0.58328432,-1.4150526,-1.438006,-1.2046994,2
0.14823487,0.8787981,1.0883494,1.3385249,1.483198,0.2279114,0.62986361,-0.59917142,-1.0512036,-0.66760742,-0.86633187,-0.77729415,-0.54374889,2.0507162E-4,1.1707917,1.4159676,0.72462206,0.25236634,0.47002594,-0.064129502,-1.7173614,-1.4232284,-1.1807475,-0.48817271,-0.7585363,1.0921908,0.42481562,0.82720515,1.1802711,1.3410662,0.16792648,0.34429989,-0.98924483,-1.5221001,-0.91099848,-1.2108522,0.19314969,0.070213096,0.84426097,0.94164339,1.6008393,0.79741953,0.81122493,0.55069532,-0.42733676,-1.6299193,-1.2435218,-0.50508668,-0.92086792,-0.61944219,0.531772,1.8362757,0.84898884,1.2018302,0.69166877,-0.36580345,-1.2230265,-1.2873611,-2.0630519,-1.0704697,2
-0.85426316,0.93697676,1.6111967,0.9908924,0.90013042,0.15713229,-0.12790493,-0.81629557,-1.15266,-1.7770914,-0.77211337,0.22865402,0.35738358,1.5594639,0.50283654,0.91953767,0.89841276,-0.036761245,-0.3832289,-1.3256195,-1.3316432,-0.70407469,-0.12462466,1.0710263,1.0463229,0.84347128,1.1503849,-0.14617899,-0.48417759,-1.3989185,-1.769183,-0.76109168,-1.2540262,0.41651187,-0.12398053,1.6386555,1.3897966,1.106811,0.30751161,-1.0933886,-0.99900042,-0.80158805,-0.80348464,-0.82833117,-0.65169779,0.51369124,1.4150845,1.80911,0.57745961,0.43302055,-0.87828664,-0.40169381,-2.0853172,-0.98320743,-1.109277,0.25211687,0.45987102,0.52287598,0.93553344,1.0272377,2
-0.052829058,0.97754635,1.2784349,1.5675483,1.2795433,0.96743811,0.99186635,0.52050319,-0.30917933,-0.36197271,-0.94825947,-1.8093626,-1.5357166,-0.58602095,-0.4642344,0.23014844,0.79926006,1.5060211,1.015071,1.4112962,0.68256309,0.14710128,0.26020716,-0.71422712,-1.2909731,-1.639663,-1.5611291,-1.1326462,-0.96707498,-0.41863206,-0.27199165,0.42756945,0.55505741,1.0126769,1.2464166,1.4068362,1.000547,0.24015915,-0.92693463,-0.90854473,-1.1572606,-0.95144268,-1.2773625,-1.076111,-0.50431268,0.75340944,0.8334862,0.75872956,1.7631428,1.4809278,0.94911027,0.078374116,-0.43816578,-0.98356737,-1.3613495,-0.78205873,-0.96770453,-0.81184257,-0.23733103,0.306909,2
-0.018527583,0.74668221,0.99054851,1.4852397,1.2884251,1.0791839,0.86646783,-0.42321635,-0.64540448,-0.98784565,-1.0763575,-1.7363955,-0.5639305,-0.36440834,-0.16291062,0.25499849,1.461189,1.6215441,1.6672288,0.38617001,0.2174365,-0.41078095,-1.3180013,-1.6182327,-1.7583736,-1.4753489,-1.0486557,-0.81358236,0.13990482,0.28495813,1.4183266,1.1019116,0.73328548,0.90696669,0.68660419,0.078830202,-0.59838805,-1.5796741,-1.2459553,-1.1619502,-0.5799907,-0.28211415,0.077639578,0.49246188,1.1311745,1.0617743,0.85244492,0.71639626,0.43711109,-0.63515629,-0.56924862,-1.6849782,-0.91089604,-1.4954749,-0.72855415,0.15275474,0.53110867,0.69024662,1.1395618,1.1957769,2
-0.38845198,0.11547006,1.0448342,1.371279,1.2090745,-0.17284784,-0.85689461,-0.88950599,-1.5746358,-0.88136318,-0.29183124,0.081274239,0.37269082,1.5585136,1.4172277,1.1922072,-0.23162253,-0.91168815,-1.0787262,-0.98890452,-1.2438088,-0.95422735,-0.087207866,0.30300555,1.1370827,0.80165282,1.1158232,-0.39068825,-0.14686503,-0.81487687,-0.90714542,-1.0469171,-0.15089633,-0.17971709,0.55381836,0.86065816,1.2891188,1.1943031,0.25691641,-1.017254,-1.0212953,-1.8888563,-0.56606969,-0.0098009634,0.46238215,0.94421229,0.98350238,0.95343814,1.0901813,0.41997331,-0.75652336,-1.9095041,-2.0194322,-1.5312041,-0.77575726,0.25463,1.4614516,1.5174887,0.56087814,1.161431,2
0.25837824,1.2893949,1.3855139,0.87796611,0.82536734,0.74476529,0.81030833,-0.76143167,0.063890775,-0.68558438,-1.7402267,-0.8526747,-0.64526989,-0.41665047,-0.26121135,0.025084874,1.4885697,1.1356664,1.0950556,0.95742324,1.019545,-0.21532044,-0.24973526,-0.38144095,-1.0479569,-0.74296485,-0.38165646,-0.26829636,0.4402447,0.64270617,0.49320715,2.045093,1.8750124,0.50306689,0.13654577,-0.22426425,0.046488059,-1.6132892,-0.96607521,-0.90474815,-1.2812233,-1.4653257,0.15015006,0.13680169,1.3975557,0.81494187,0.93309715,0.92215984,-0.0072556214,-0.21424287,-1.2474146,-0.90686287,-1.8322375,-1.9125432,-1.8213271,-1.1864916,-0.2585309,-0.21162977,1.5236715,0.66621062,2
-0.32977297,1.0593926,1.6580894,1.0178751,0.3737253,-0.16503217,-0.47920449,-1.5330961,-0.74632007,-1.329486,0.063066407,0.93171695,1.3752636,1.1313494,0.33778914,-0.13590131,-0.007613661,-1.2895933,-0.57666259,-1.1652306,-0.43191563,0.65916768,1.1691425,1.2579911,0.58282182,0.71299806,0.072614916,-1.3196421,-1.5249192,-0.84691177,-1.0062189,-0.42587,0.78410016,1.4638801,1.5280503,1.231825,-0.58659093,-0.61124824,-1.7550752,-0.76888832,-0.16884103,0.034325922,0.4246964,1.6683026,0.97904801,1.4143967,-0.26560277,-1.1724684,-0.562324,-1.0136889,-1.4597467,-0.60492828,0.046649302,0.69980951,1.0917521,0.85356688,0.93271928,0.015070642,-1.4795295,-1.8088739,2
-0.57846351,0.58834226,0.78852732,1.5742023,1.5072533,0.35207746,0.27597413,0.093828948,-0.33500195,-1.6978187,-1.7490596,-1.2852812,-0.68046558,-0.72313757,0.52664205,1.0891983,1.6795245,0.73591421,1.3582228,0.72154948,-0.20683246,-0.32473457,-1.3804128,-1.5565799,-1.325679,-1.1843251,-0.46792129,0.34846948,1.0550473,1.4539205,1.4770173,0.73003206,0.94322886,0.030737359,-0.83292173,-0.41392641,-1.4162622,-0.98562736,-1.2939461,-0.76082939,0.35764295,0.62011356,0.61839593,1.148989,1.0945623,0.26705974,-0.22351935,-0.46368,-1.3571337,-1.0795499,-1.2751866,-1.1986035,-1.2445764,-0.17404403,0.8398738,1.0600946,0.67950121,1.3769631,0.5263158,0.29629777,2
-0.3171192,-0.0010453302,1.7140079,1.9018155,1.6512759,0.59095931,-0.52917767,0.24385308,-1.280578,-1.9130775,-1.73284,-1.3134058,0.2692079,0.31210485,0.15250295,1.106572,1.7854381,1.4891628,0.60851358,-0.17433155,-1.1284491,-0.99706503,-0.62225047,-1.3174698,-0.93187039,-0.48163436,0.72279223,0.53623415,1.7169558,0.89606632,0.79216009,-0.10179737,-0.88256801,-1.0334474,-0.87056997,-0.68799102,-0.41622136,-1.2257315,-0.11037433,0.67853655,0.88927268,1.6182055,0.48659209,0.47242251,-0.28480091,-0.67162564,-1.0404836,-0.80209983,-0.65882692,-1.3632056,-1.1087839,0.69183266,0.37186458,1.5571841,0.56277786,1.1163499,0.037993809,0.53119959,-0.96691827,-0.53809432,2
-0.78281685,0.90421324,1.6717034,1.7002389,0.96816677,0.45747219,-0.6779752,-0.78937619,-0.74434658,-1.0909979,-0.42772696,0.1189123,0.92089885,1.6563943,1.38569,0.054168784,0.28291964,-0.91664885,-1.381847,-0.69535505,-1.5151883,-1.2100834,0.14595161,1.161739,0.60819328,1.4264226,0.93779992,-0.30166322,-0.24126467,-1.8576024,-1.9922603,-0.94681222,0.31632677,-0.016176504,0.90457233,1.4417317,0.95430598,-0.28881985,0.24387484,-1.573947,-1.1553943,-1.2314371,-1.3008967,0.21845142,0.52387948,1.5481653,1.5422164,0.45740037,0.30050297,-0.42681727,-0.60486494,-1.3617501,-0.84042649,-0.36786703,-0.34671676,0.032108827,1.1237475,0.94665741,0.105255,0.026997812,2
0.24452603,0.41404216,0.94483811,1.0683352,0.63795411,0.44977217,-0.36124374,-1.1183589,-1.3000374,-1.4713978,-1.5848389,-0.17047984,0.79062929,1.4645685,1.4455436,1.4492903,1.4383316,0.65829916,-0.2014245,-1.0039957,-1.6803324,-1.0587797,-0.50813378,-0.36598056,0.021070288,0.94868193,1.4608121,1.2647872,0.89709133,0.21879382,-0.56027766,-1.0622547,-1.0417155,-1.523794,-0.29586005,0.046530711,0.27994543,1.3805579,1.4281397,1.4538719,0.55894235,-0.36105931,-1.2588523,-1.4753192,-1.4948586,-0.75953483,0.10720669,0.74483353,1.3969426,1.2260579,0.84583075,0.68384694,-0.43195635,-0.73123037,-0.5791473,-0.90848268,-1.270869,-0.92643989,-0.58874713,0.12532892,2
-0.094223845,0.64014003,0.91514149,1.2875707,1.3188109,0.38840253,-0.14309219,-0.53860747,-1.7816047,-0.98285067,-0.56795656,0.11095766,0.052156503,1.3218909,1.8060526,1.5380256,0.90623846,0.038553877,-1.026879,-1.6697505,-0.9511705,-0.92404951,-0.63637224,0.36387475,0.98405334,0.65591459,0.95103444,0.6231859,0.80004811,-0.3956348,-0.54024578,-1.4237798,-1.6514576,-1.550332,-0.088485092,-0.078346315,0.4426258,1.5946361,1.1873812,0.42387421,-0.24528507,-0.49383957,-1.4018733,-0.9308555,-1.0600383,-1.0865882,0.36119728,0.83613767,1.687823,1.1940374,1.2890686,0.40479496,-0.73670213,-1.2045463,-1.3431377,-0.94809985,-0.76929975,-0.65707107,0.69414798,1.1043987,2
0.30135942,0.30304659,1.3008092,1.7320998,1.2115975,0.90976972,-0.81495417,-0.32552208,-1.8864921,-1.8058148,-0.92821353,-0.75124714,0.19230702,1.0611547,1.4797805,1.3737957,0.74615825,0.33141073,-0.90623653,-1.0015944,-1.2378198,-0.74369871,-0.67967397,-0.78872637,0.79840568,0.56042735,0.71849527,0.88961135,0.66760634,0.25345043,-0.96953819,-0.81676185,-0.81075816,-0.73625983,-0.668554,-0.14484173,1.1654524,1.6708578,1.4155038,1.4966631,0.45368659,0.23490253,-0.71222317,-1.9631487,-1.1300383,-0.59109765,-0.07903122,0.5670336,0.72319524,0.60706549,1.6090022,0.87154551,-0.52857384,-0.55967689,-1.7391935,-0.93783258,-1.3915274,-0.38403613,0.14999635,0.23689646,2
0.032651436,0.14471174,1.5414807,1.754046,0.92480532,0.28104374,0.55578842,-0.62529417,-1.1015319,-1.5672918,-1.2001513,-0.59548635,0.0093086348,0.64854656,1.3937606,1.5879712,0.92781489,0.33738042,0.10530858,-0.2061548,-1.0429938,-1.4250522,-0.84331203,-0.43450183,-0.10840856,0.11214515,0.79537492,1.2366031,0.90711012,1.3290083,0.54743777,-0.61785383,-0.62412378,-1.5390074,-1.6866532,-0.44022375,0.051182629,-0.037627766,0.7162156,1.6177233,1.726579,0.42995279,0.43281375,-0.72325405,-0.91082317,-0.73664853,-1.7407791,-1.3048084,-0.39820113,0.029465371,0.67240025,1.0334381,1.7322173,1.0496563,0.32786867,-0.53383646,-0.8070392,-1.5989481,-1.5450823,-0.59672176,2
0.29203506,0.12894672,0.73233333,1.0297666,0.72423927,1.139356,0.38932952,-1.0220674,-1.3545631,-1.7808506,-0.96833177,-0.8826104,-0.64884099,-0.037099974,0.95262447,1.1582895,1.0820822,1.7685868,1.3311996,0.38986203,-0.093131266,-0.92098622,-0.8378682,-1.1629444,-0.97989304,-0.53673107,0.38451332,0.34352231,0.79416301,0.98115487,1.4415226,0.73550469,0.071495417,-0.78319776,-0.25174657,-0.94694877,-1.4477869,-0.8699368,-1.1927409,-0.99031829,-0.1791248,0.57914958,1.5221083,1.6832796,0.56774215,0.076074954,-0.096148791,-0.99772602,-1.4710514,-1.1677132,-1.8621463,-1.5119122,-0.70729813,0.87672485,0.68968565,1.4247073,1.724673,0.53537772,-0.0077412329,0.15940597,2
-0.069174112,1.1795397,0.5842339,1.3978428,0.42119799,-0.33156265,-0.43093503,-1.4329663,-0.79584703,-1.2114923,-0.60083613,0.063141306,0.43170815,0.94139169,1.2838115,0.92962702,0.42702599,-0.27822161,-1.0888178,-1.864841,-1.0690915,-0.58025044,0.22084311,0.46409802,0.7174976,1.0101819,1.0662887,-0.53782456,-0.55315517,-1.3881697,-1.0398724,-1.1739362,0.16253345,0.24410573,1.7079617,1.7167432,0.42859659,-0.074992237,-0.41083336,-1.3228368,-1.7005704,-1.7174419,-0.21695843,0.29199413,0.46100621,1.4758887,1.394188,0.27204063,0.20221326,-0.46616976,-1.2880466,-1.732733,-0.90855468,-0.20744595,0.45524736,1.5195197,1.7273226,1.4138155,0.5223089,-0.64033814,2
-0.33475173,0.4588172,0.98161853,0.74210828,1.3708398,0.25726556,0.11730389,-1.1204207,-1.6718537,-0.62119366,-1.244434,-0.27079861,1.3745729,1.1108947,0.763719,0.52378635,-0.076313544,-0.16021063,-1.6085855,-0.76665789,-0.55601901,0.064515743,-0.43821604,1.2394174,1.3009846,1.5479381,1.0764408,-0.20485908,-0.75161144,-1.5921006,-1.2756571,-0.63477884,-0.94054827,-0.28248872,0.35141432,1.5509862,0.63372361,0.6427766,-0.088688621,-0.22710911,-1.3505355,-1.8322616,-0.21628662,-0.91131158,0.99083134,0.54982653,1.143385,0.62857494,0.39307175,-0.83241475,-1.305339,-1.4757018,-0.96767297,-1.3999102,-0.51084542,0.23587174,1.6427604,1.5491482,1.4359117,0.99107108,2
-0.38221673,0.86592762,1.3081725,1.0738551,0.7496814,0.56956423,0.08749974,-0.55865135,-1.0115286,-1.2000162,-1.5744234,-1.7258014,-1.1746864,0.4768011,0.25512683,1.1854026,1.057311,0.8005159,1.0469845,0.10512572,-0.50205808,-0.82422118,-1.0999863,-1.7879786,-1.3555794,-0.60976996,-0.26984975,0.95175181,1.3376329,1.3199741,1.5429487,1.2526938,-0.099294102,-0.67783705,-1.0445951,-0.8330287,-1.9361876,-1.5406795,-1.19146,0.29636703,0.3644669,0.69258547,1.3656181,1.1729016,0.60623675,1.0609608,0.35818362,-1.0852233,-0.74364216,-1.1817346,-0.59930146,-1.1207703,-0.50804632,0.98264372,0.73243788,0.99401919,0.77354695,0.76852032,0.29783131,0.18527857,2
0.22912299,1.2783806,0.59260953,1.355705,0.61066561,-0.025749448,-0.99529709,-1.3639454,-1.291063,-1.2593929,-0.18853178,0.37256393,1.4627973,1.7207134,0.91128491,0.14267798,-0.27559374,-1.3991733,-0.85984565,-0.83913669,-0.58462414,0.99920032,1.087599,1.7877656,1.0462017,1.0229015,0.24409432,-1.3778988,-0.77776042,-0.85343965,-1.1678684,-0.088554986,1.4783753,1.5123179,1.5234127,0.64203753,-0.49723313,-0.67297141,-1.7284705,-0.93184375,-1.3154943,0.062988566,0.17183916,0.97574593,0.92721251,0.64055685,0.12254483,-0.68768568,-1.2370799,-0.77170402,-0.59677806,-0.64205192,0.1280871,1.4156623,0.8745558,0.66821678,-0.10119218,-1.1100704,-1.4222267,-0.94515959,2
0.41667658,0.042536165,0.83010152,1.095994,1.6727327,0.91012785,1.0369473,-0.048544212,-0.39512948,-0.66838839,-0.96092079,-0.97802613,-0.78749486,-0.34134319,-0.63677239,-0.080071351,1.1286319,1.1240468,1.5584158,1.1701468,1.1834223,-0.23493465,-0.48122488,-0.70749519,-1.5103176,-1.4818117,-0.76279209,-0.62022686,-0.46399513,0.63716218,0.63694892,1.4444009,1.1050043,0.9407042,0.58372244,-0.1202178,-0.56759573,-0.79589203,-1.0261343,-0.80254756,-1.7609975,-1.2931109,-0.06039799,-0.19788937,0.71236347,1.2369242,1.5236897,1.6124509,0.76965081,0.6886026,0.21378505,-0.95652227,-1.3984798,-1.6484044,-1.6056721,-1.5319459,-1.042511,0.42421182,-0.049183996,1.3175904,2
-0.1930906,0.38533909,1.2822212,1.6362185,1.1203552,0.42056251,-0.043897607,-0.42066934,-0.97291526,-1.7687541,-0.77045853,-0.72513371,-0.1977955,0.45827962,0.80823441,1.0301342,1.2162747,1.0191853,-0.51172811,-0.95995,-1.6670776,-1.5870359,-0.87690806,-0.31055719,0.65611912,0.99207611,1.2882606,1.8256223,0.70408375,0.68993984,-0.19867219,-1.1783722,-1.2943387,-0.79511297,-1.5499228,0.0094537926,0.21908963,0.64540403,1.3949829,1.1998027,0.92077206,0.99406327,0.0097460223,-1.019974,-1.0092881,-1.7583507,-1.0625324,0.025136786,0.027854522,0.87380101,1.4194425,1.3007973,1.0100093,0.045709755,-0.20139967,-0.95889797,-1.5755708,-0.89948768,-0.52535575,-0.59572466,2
-0.38850197,0.44658148,1.6827185,1.8557683,0.4924681,0.9634685,-0.57254063,-0.91040547,-1.0064096,-0.84723565,-0.46733647,0.1205953,0.67468947,0.51382128,0.81813248,1.4377627,0.64845232,-0.37271425,-1.0963466,-0.58639748,-1.7931834,-0.89688936,-0.49618598,0.28513593,0.59521135,0.69058131,1.0772291,1.1385721,0.3602128,0.17701653,-0.70265683,-1.2520279,-1.5480477,-1.3612831,-0.86908101,0.75442315,0.51930155,1.5171083,1.6470731,0.2565893,0.43393616,-0.71575648,-1.6066933,-0.79012347,-1.2719708,-0.96900367,0.19990305,1.2164601,1.1648282,1.6464106,1.0462499,0.99195833,-0.48289703,-1.2386254,-1.4805429,-1.1906092,-1.2359279,-0.16258042,0.1237377,0.81557691,2
-0.55072062,0.64464444,1.8666387,1.0812122,0.90716952,0.67018502,0.35518931,0.017360337,-0.65620622,-1.7437651,-0.71287394,-0.6183609,-0.95020223,0.089899597,-0.52619708,-0.17221007,0.70581005,1.5409713,1.4344543,1.5668127,0.42744208,0.63928708,-0.51505262,-0.56729406,-0.44161091,-1.7604818,-0.66590391,-1.3600118,-0.29886729,1.0003504,0.3189913,1.1915824,1.4478764,0.55968584,0.99969146,1.1246011,0.42742775,-1.0552438,-1.2843641,-1.9344815,-0.72784304,-0.27816839,-1.1289147,-0.34817221,0.23358864,1.5672711,1.0655842,0.69281773,0.73079198,0.53619367,-0.94091995,0.076491866,-1.0896226,-1.0617041,-2.1223616,-1.4713418,-0.73351554,0.68804767,0.36195047,0.74639135,2
0.083600524,0.2382596,0.67592237,0.92972212,1.5355539,0.14342896,-0.81050173,-0.78085326,-1.3224499,-1.7799911,-0.65984345,-0.34445645,1.238702,1.0379178,1.4925501,1.4762087,0.68596303,-0.65003472,-0.84386108,-1.7127505,-1.7388137,-0.64068018,-0.11046743,0.71105019,0.70480739,1.4542719,0.55695162,0.92104405,-0.15465988,-1.4822501,-1.1511595,-1.4339699,-0.35236142,-0.21539672,0.48857073,0.67466607,0.75680817,0.76400769,0.62000776,-0.48340222,-1.3425699,-1.0978348,-1.1147271,-0.48441692,-0.62923827,1.2280719,1.2152094,1.7034234,0.59447606,0.87076342,-0.47992326,-0.79301029,-1.8564895,-0.72375967,-0.85442359,0.17185013,0.18473194,0.72901515,1.6344047,0.52233597,2
0.46611699,1.0797325,1.2104651,1.4858799,0.910007,1.7293133,0.25032555,-0.48894769,0.14869371,-1.7172207,-1.9511909,-0.82994328,-1.211599,-1.0020959,0.20986159,1.0667635,0.43010272,1.1003261,1.4794199,0.44944599,1.1433765,0.3713742,-0.55457751,-1.3906039,-1.8114609,-1.4827479,-0.88906405,-0.55827945,-0.75758376,-0.1050733,1.4866521,0.71642722,1.3489447,1.4467153,0.28060304,-0.57672788,-0.59907438,-0.75531601,-1.404002,-1.0899497,-1.8339545,-0.45306825,0.036470887,-0.25115297,0.63934834,1.1824799,0.97861554,0.50260933,0.30282696,0.62635476,-0.40186621,-0.21924516,-1.2589152,-0.63714801,-0.8297594,-0.51264258,-0.20247609,0.6217825,0.8632669,1.2113844,2
-0.8291864,-1.9220679,-1.2747547,-1.397796,-1.201572,-1.4452594,0.14084068,-1.2644602,-1.009459,-0.68559004,0.20787382,-1.6538674,-0.043933666,-1.3302872,0.01640636,-1.0764922,0.32128317,-1.389574,-1.0318317,-0.56293943,0.41238778,-0.69916315,0.29612451,0.47339032,-0.70278152,0.033309042,-0.73882925,-0.98063103,-0.55154074,-0.19753572,-0.93972484,0.27302135,-0.83745937,-0.13668607,0.34063207,0.29782327,0.90383962,-0.604695,1.177714,0.65211707,1.3998781,0.94258839,0.42747279,0.6328701,-0.1660067,0.40064933,0.42726894,1.6928976,0.18111832,0.70561109,-0.088220391,0.33139081,1.1071475,1.5088027,1.736165,1.9727516,0.58061618,1.9511264,1.7439963,1.4732307,3
-1.2012392,-1.6623139,-1.8793768,-0.82494761,-2.0236339,-0.94552514,-1.4934461,-0.77808573,-0.99297954,-0.86614881,-1.3478241,-0.83392003,-0.80442107,-0.49999347,-1.193071,-1.2575603,-0.20171326,-0.54141687,-1.1661854,-0.70741731,-0.27239227,-0.81074832,-0.83304183,-0.22170018,-0.60425559,-0.16674408,0.070707749,0.43656683,-0.54232681,-0.21566919,-0.44139762,0.26987865,0.22333419,0.43110719,-0.12151163,0.66658043,0.50494982,0.86121221,0.005689413,0.071247364,0.39631788,1.1421295,0.60136106,0.9122852,0.38387499,1.3271117,1.4242636,0.97495463,1.2858788,0.5236459,1.1018065,0.61264008,1.2399903,0.99703652,0.89292254,1.8034438,1.8742074,1.2758589,1.977422,1.162582,3
-1.7463108,-0.44608981,-1.5348343,-0.46181803,-0.44939685,-1.8932289,-0.92236704,-1.3296395,-1.8829439,-0.54727894,-1.7162152,-0.74900846,-0.48045772,-1.1102829,-0.099388458,-1.2005066,-1.4319046,-0.57318146,-0.73589106,-0.8292319,0.4053863,0.1620735,0.24474954,-0.46113763,-1.0466264,0.2538795,0.71648553,0.24349951,-1.0682566,-0.25834796,0.80346546,-0.76779055,-0.83836187,0.37098674,-0.30863398,-0.039576898,0.51961372,1.0077425,1.0551962,1.0579178,0.047909376,0.31470375,0.50690772,-0.047741651,0.31435564,1.2766255,-0.13385131,1.7017465,1.2392196,1.6871259,0.71425446,0.49238205,1.5788321,1.3584629,1.090292,1.2113708,2.0347608,0.64835098,1.1010201,0.95098482,3
